id,occupation,location,tstamp,treatment,treated_cg,treated_em,did_mc,started_assignment,completed_assignment,time_read,time_check,time_ready,time_assignment,man_check_cgo_correct,man_check_emi_correct,passed_both_mc,sga,da,fvg_market,fvg_model,gains_inv_property,int_exp,tax_exp,dinclude
17N4G14VBFN84GAK,Portfolio Manager,Rest of World,2019-06-26 19:36:39,2,FALSE,TRUE,TRUE,TRUE,TRUE,42.0550122261047,25.9864304065704,2.57269501686096,101.131208896637,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
MZL5S746UU217V0L,Financial Analyst,Europe,2019-06-26 19:42:07,4,TRUE,TRUE,TRUE,TRUE,TRUE,42.9830858707428,25.7126729488373,2.34237694740295,349.768242359161,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0
ESSZ7B9J8W77NNMI,Portfolio Manager,Europe,2019-06-26 19:43:06,2,FALSE,TRUE,TRUE,TRUE,TRUE,31.7950677871704,25.1721174716949,7.8409435749054,355.887702703476,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
THY9WWVW6E7BIJ8Z,Financial Analyst,North America,2019-06-26 20:02:43,4,TRUE,TRUE,TRUE,TRUE,TRUE,16.1750001907349,9.84319448471069,2.26137804985046,47.7230274677277,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
101WZTYF3ASHZ7LU,Financial Analyst,North America,2019-06-26 21:14:09,1,FALSE,FALSE,TRUE,TRUE,TRUE,50.546596288681,35.1134810447693,3.06968450546265,115.952560424805,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
S17Y1ZZZ5L1JWDXH,Portfolio Manager,North America,2019-06-26 21:21:26,3,TRUE,FALSE,TRUE,TRUE,TRUE,19.9958491325378,23.0317199230194,5.46221160888672,210.537137269974,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,-0.5
0WHJZ86BJQ60W3RO,Financial Analyst,North America,2019-06-26 22:41:32,2,FALSE,TRUE,TRUE,TRUE,TRUE,60.2705044746399,17.6915717124939,4.70439291000366,125.783448457718,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
V8OY5VTKEV9CT2GQ,Financial Analyst,North America,2019-06-27 00:33:25,4,TRUE,TRUE,TRUE,TRUE,FALSE,13.175555229187,20.1365802288055,1.50754332542419,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
XRBWWDIULR5HSFO7,Financial Analyst,Rest of World,2019-06-27 01:00:39,1,FALSE,FALSE,TRUE,TRUE,TRUE,7.64323830604553,50.0556349754333,3.60414218902588,55.2348642349243,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
FN20R1GBP1YTYQF4,Financial Analyst,Rest of World,2019-06-27 01:39:35,4,TRUE,TRUE,TRUE,TRUE,FALSE,15.8546636104584,21.9496490955353,2.41873002052307,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
OAYOHQ6PX9CY03EN,Financial Analyst,Rest of World,2019-06-27 01:45:22,4,TRUE,TRUE,TRUE,TRUE,TRUE,19.379869222641,26.4650614261627,4.10923409461975,40.2362155914307,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0
TI2G4FD3UR65FCFU,Financial Analyst,Rest of World,2019-06-27 02:08:19,3,TRUE,FALSE,TRUE,TRUE,TRUE,21.3991403579712,6.44286274909973,2.71298575401306,69.5207271575928,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
BRIODT7TSML9KDT1,Financial Analyst,Rest of World,2019-06-27 02:39:06,2,FALSE,TRUE,TRUE,TRUE,TRUE,28.9914836883545,10.4378643035889,2.17144894599915,80.3111248016357,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
CQLY1S4YQWQ23OFW,Financial Analyst,Rest of World,2019-06-27 03:25:04,4,TRUE,TRUE,TRUE,TRUE,TRUE,15.5098347663879,16.4074704647064,3.12784004211426,48.5287621021271,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
4POZBAIERMSX2EQE,Financial Analyst,North America,2019-06-27 04:06:24,1,FALSE,FALSE,TRUE,TRUE,TRUE,29.7705957889557,11.4328422546387,3.58794903755188,113.773921966553,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
XMPZ3G5DREXSZO82,Financial Analyst,Europe,2019-06-27 04:56:22,3,TRUE,FALSE,FALSE,FALSE,FALSE,2.79284238815308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSCCVGOZNZIRWUG9,Financial Analyst,Rest of World,2019-06-27 07:21:47,3,TRUE,FALSE,TRUE,TRUE,TRUE,6.12923979759216,6.25930666923523,2.70381212234497,64.2986421585083,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
3FHSN9M5JLAUQUTB,Financial Analyst,North America,2019-06-27 07:32:35,1,FALSE,FALSE,TRUE,TRUE,FALSE,50.0732746124268,7.63138031959534,13.7930750846863,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
Z2MGUYEZSALGMRVD,Financial Analyst,Europe,2019-06-27 07:40:15,4,TRUE,TRUE,TRUE,TRUE,FALSE,77.8976566791534,17.2036287784576,4.30462312698364,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
02ZSS2XD2LMU12CE,Portfolio Manager,Europe,2019-06-27 07:41:02,2,FALSE,TRUE,TRUE,TRUE,TRUE,21.4914104938507,15.0271458625793,1.75949621200562,49.824768781662,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
AWUS0OLJZSAUEXE3,Financial Analyst,Europe,2019-06-27 07:52:59,3,TRUE,FALSE,TRUE,TRUE,FALSE,14.0466001033783,15.0592219829559,3.48260879516602,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
QTOSPSBV9O6VR3NW,Financial Analyst,Rest of World,2019-06-27 07:59:55,3,TRUE,FALSE,TRUE,TRUE,TRUE,169.78666639328,20.9063696861267,2.97151780128479,254.528630971909,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
BDVNUPQ0RNBT5WJB,Portfolio Manager,Europe,2019-06-27 08:01:59,4,TRUE,TRUE,TRUE,TRUE,TRUE,1.60457897186279,16.8306310176849,1.6561222076416,19.8065690994263,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1
2ASZ6ZLIYUEUSID2,Financial Analyst,Europe,2019-06-27 08:13:05,1,FALSE,FALSE,TRUE,TRUE,TRUE,23.6281878948212,23.4620974063873,2.54011964797974,40.5795741081238,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
9PKUKU4FQGNP1NXR,Financial Analyst,Europe,2019-06-27 08:13:29,1,FALSE,FALSE,TRUE,TRUE,TRUE,41.5456383228302,18.779657125473,1.28540635108948,52.2264730930328,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
KGP3A8Z06E0WIKG8,Financial Analyst,Europe,2019-06-27 08:23:22,3,TRUE,FALSE,TRUE,TRUE,TRUE,181.632413625717,17.343542098999,3.46995806694031,113.559466123581,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
OB8PP8B1FFU8GYLW,Portfolio Manager,Europe,2019-06-27 08:21:34,2,FALSE,TRUE,FALSE,FALSE,FALSE,6.30698466300964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0703M78FBJTK2VMY,Financial Analyst,Europe,2019-06-27 08:25:08,4,TRUE,TRUE,TRUE,TRUE,TRUE,8.95157694816589,10.3641319274902,1.76178240776062,51.5726823806763,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
NLRSP07DND13T6LX,Financial Analyst,Rest of World,2019-06-27 08:36:23,2,FALSE,TRUE,TRUE,TRUE,TRUE,39.6280651092529,16.2717909812927,1.81982254981995,54.4785077571869,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
MTYXOSUJJHUNQL76,Portfolio Manager,Rest of World,2019-06-27 09:52:36,2,FALSE,TRUE,TRUE,TRUE,TRUE,3559.02808308601,15.3973641395569,4.67528533935547,82.9344875812531,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
BYCEHFHR7XX13F0L,Financial Analyst,Rest of World,2019-06-27 08:58:42,3,TRUE,FALSE,TRUE,TRUE,FALSE,35.5786380767822,69.9180309772491,15.2246298789978,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
0Q3P5QSY7LI0GHCP,Financial Analyst,Rest of World,2019-06-27 09:01:13,2,FALSE,TRUE,TRUE,TRUE,FALSE,31.8822827339172,11.2180066108704,3.93576526641846,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1D3QFOMUBARA8F6R,Portfolio Manager,Europe,2019-06-27 09:20:27,1,FALSE,FALSE,TRUE,TRUE,TRUE,1.92281341552734,16.2805342674255,2.34121322631836,66.8252682685852,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
A0RV1Z054SSU4RJB,Financial Analyst,Rest of World,2019-06-27 09:28:21,4,TRUE,TRUE,TRUE,TRUE,TRUE,41.1500267982483,35.6691117286682,4.1601939201355,204.805391311646,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,-0.5
SUDV41MYBAEQHQ58,Portfolio Manager,Europe,2019-06-27 09:30:14,2,FALSE,TRUE,TRUE,TRUE,TRUE,15.7033452987671,14.9313826560974,1.71480917930603,105.373541593552,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
WH51DROP0XVMZWVW,Financial Analyst,Rest of World,2019-06-27 11:09:11,3,TRUE,FALSE,TRUE,TRUE,TRUE,20.2498378753662,17.1990170478821,3.27116274833679,114.755982875824,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
HWPH18SXVEP0G7D7,Financial Analyst,Rest of World,2019-06-27 09:49:11,3,TRUE,FALSE,TRUE,TRUE,TRUE,6.57410478591919,45.4168288707733,9.14980673789978,105.283086299896,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
YH3ESBQGOSBQCDH9,Portfolio Manager,Europe,2019-06-27 09:50:21,3,TRUE,FALSE,TRUE,TRUE,TRUE,88.5092179775238,23.7052478790283,3.21656966209412,60.7570931911469,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
MR6TUP8YEC9LZIIF,Financial Analyst,Europe,2019-06-27 09:54:31,2,FALSE,TRUE,TRUE,TRUE,TRUE,20.2054643630981,16.18017578125,1.56017351150513,81.4311788082123,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
ZEKK1TAD70ZXO23G,Financial Analyst,Europe,2019-06-27 10:12:15,4,TRUE,TRUE,TRUE,TRUE,FALSE,1.50064945220947,3.40781784057617,20.8652353286743,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
X3PXQRGY9RZRNXM3,Financial Analyst,Europe,2019-06-27 10:33:45,4,TRUE,TRUE,TRUE,TRUE,TRUE,18.2942309379578,33.1514105796814,4.38723015785217,74.5017499923706,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
BR4O5CTTURUPKEZ5,Financial Analyst,Europe,2019-06-27 10:41:01,1,FALSE,FALSE,TRUE,TRUE,TRUE,40.8215715885162,15.7700629234314,3.04511713981628,210.713383674622,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
LT4CYEXZ7MGF5QLB,Financial Analyst,Europe,2019-06-27 10:47:34,3,TRUE,FALSE,TRUE,TRUE,TRUE,22.613865852356,10.8011679649353,3.32178092002869,84.35719871521,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
I6EZI6TL3IBOA9TF,Portfolio Manager,Rest of World,2019-06-27 10:49:04,3,TRUE,FALSE,TRUE,TRUE,TRUE,27.6497583389282,14.8886559009552,3.42425942420959,61.3509073257446,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0
SSA17P9KIF63B7YA,Portfolio Manager,North America,2019-06-27 11:05:59,1,FALSE,FALSE,TRUE,TRUE,TRUE,28.5814697742462,15.5727045536041,2.77231454849243,147.0083963871,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
NAQCVMLKMR5CSGWE,Financial Analyst,Europe,2019-06-27 11:21:58,4,TRUE,TRUE,TRUE,TRUE,TRUE,12.2346765995026,3.84747934341431,1.18528771400452,90.351859331131,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
EJXZQ501XN1YKKHJ,Financial Analyst,Europe,2019-06-27 11:35:14,1,FALSE,FALSE,TRUE,TRUE,TRUE,45.8248069286346,23.4506258964539,2.82892918586731,156.135454893112,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
J8Z745QC035K8SRI,Financial Analyst,North America,2019-06-27 11:33:02,4,TRUE,TRUE,TRUE,TRUE,TRUE,15.383453130722,19.6042108535767,1.78494691848755,52.9680771827698,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
ROAV3FTJ7GBMLCQQ,Portfolio Manager,North America,2019-06-27 11:34:14,4,TRUE,TRUE,TRUE,TRUE,TRUE,20.7227523326874,12.3673269748688,2.92034840583801,66.9013438224792,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
LS36ZQBF2ALLAS31,Financial Analyst,Europe,2019-06-27 11:38:21,2,FALSE,TRUE,TRUE,TRUE,TRUE,2.43188619613647,34.0637788772583,3.60900521278381,49.5922269821167,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
NIWBUW8CHI5M05KM,Financial Analyst,Europe,2019-06-27 11:40:13,1,FALSE,FALSE,TRUE,TRUE,FALSE,54.5224752426147,51.6858515739441,4.28244709968567,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
X4T7W50W3O9H5IKD,Financial Analyst,Europe,2019-06-27 13:01:20,1,FALSE,FALSE,FALSE,FALSE,FALSE,3418.03238630295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BWA5D2POGBXU4P5U,Financial Analyst,North America,2019-06-27 12:07:34,2,FALSE,TRUE,TRUE,TRUE,TRUE,48.9016735553741,10.4171986579895,3.31376171112061,75.0704734325409,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
UXSM0A9S6TL9QDFW,Financial Analyst,North America,2019-06-27 12:10:53,1,FALSE,FALSE,FALSE,FALSE,FALSE,7.93524742126465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38WZQPN9MAQ85W1A,Financial Analyst,Rest of World,2019-06-27 12:30:53,1,FALSE,FALSE,TRUE,TRUE,TRUE,30.5985097885132,19.6033074855804,3.06575393676758,117.092391252518,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
99X14HTXKYL314RL,Portfolio Manager,North America,2019-06-27 12:43:39,4,TRUE,TRUE,TRUE,TRUE,TRUE,66.5605323314667,19.0826270580292,5.38377070426941,111.475139856339,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0
4EPFVOGUH4JSYZWN,Portfolio Manager,North America,2019-06-27 12:45:35,3,TRUE,FALSE,TRUE,TRUE,TRUE,5.97962236404419,8.97213411331177,3.71235656738281,30.127030134201,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
UHTCK3N3QF59F5Y1,Financial Analyst,Europe,2019-06-27 12:56:12,1,FALSE,FALSE,FALSE,FALSE,FALSE,12.9989387989044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63SOPAEGXJFIG1D6,Financial Analyst,North America,2019-06-27 12:58:04,2,FALSE,TRUE,FALSE,FALSE,FALSE,61.1205558776855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HB77S3GJ6BIS1CC9,Financial Analyst,North America,2019-06-27 13:05:47,1,FALSE,FALSE,TRUE,TRUE,TRUE,37.9001588821411,22.9310703277588,2.78318095207214,100.540495872498,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
Z1QRA6Z3XVQZJQRF,Financial Analyst,Europe,2019-06-27 13:07:31,2,FALSE,TRUE,TRUE,TRUE,TRUE,35.5243210792542,19.6548068523407,3.5837996006012,71.6083958148956,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-1
UTE1U780AN3R6P0N,Financial Analyst,Rest of World,2019-06-27 13:16:29,4,TRUE,TRUE,TRUE,TRUE,TRUE,38.9508037567139,11.6845195293427,1.93837213516235,60.4475557804108,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
OG1NWA5G50K7GQZD,Financial Analyst,Europe,2019-06-27 13:18:07,1,FALSE,FALSE,TRUE,TRUE,TRUE,41.7517263889313,24.2639513015747,3.37904977798462,79.2149856090546,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MBI3WKAXXWL87DVG,Portfolio Manager,Rest of World,2019-06-27 13:42:06,4,TRUE,TRUE,TRUE,TRUE,TRUE,1446.22557044029,13.6237268447876,1.75136661529541,98.7139670848846,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
G8XQLZWKH3SKE3GT,Financial Analyst,North America,2019-06-27 13:24:00,2,FALSE,TRUE,FALSE,FALSE,FALSE,26.8998618125916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QUIB94B43CH362TX,Financial Analyst,North America,2019-06-27 13:30:24,2,FALSE,TRUE,TRUE,TRUE,TRUE,22.6774032115936,13.9098753929138,3.24150943756104,84.8596267700195,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0
P1R42408SJHR2L8A,Portfolio Manager,Europe,2019-06-27 13:33:19,3,TRUE,FALSE,TRUE,TRUE,FALSE,123.107305288315,28.4411096572876,4.6781632900238,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2JWTPRMBBSQIE4K5,Financial Analyst,Rest of World,2019-06-27 13:35:26,3,TRUE,FALSE,TRUE,TRUE,TRUE,47.3459813594818,30.3177082538605,4.78315019607544,75.7781283855438,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
MSMU95MHPTDRHH00,Financial Analyst,Europe,2019-06-27 13:42:56,2,FALSE,TRUE,TRUE,TRUE,TRUE,14.0263319015503,11.2181596755981,1.62425088882446,86.3481950759888,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
32QSBLQ862NS5EI9,Portfolio Manager,Europe,2019-06-27 13:50:06,1,FALSE,FALSE,TRUE,TRUE,TRUE,36.1082675457001,27.6321580410004,1.76012110710144,145.684195280075,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
7F1W04ZRQF2MO1VG,Portfolio Manager,Europe,2019-06-27 13:54:41,3,TRUE,FALSE,TRUE,TRUE,TRUE,33.6512928009033,18.9412930011749,2.80822277069092,65.4480104446411,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
P6069TOAPRDY58HH,Financial Analyst,Europe,2019-06-27 15:19:37,3,TRUE,FALSE,TRUE,TRUE,TRUE,44.0037679672241,21.201277256012,2.3118009567260698,5075.67923593521,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0
ODPRRRV4SSAW5ASC,Portfolio Manager,Europe,2019-06-27 13:58:48,4,TRUE,TRUE,TRUE,TRUE,TRUE,56.4316034317017,17.5581660270691,4.77567768096924,81.2142424583435,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
G147QVYJ034LDVTE,Financial Analyst,Europe,2019-06-27 13:59:52,1,FALSE,FALSE,TRUE,TRUE,FALSE,1.56454920768738,9.73155975341797,1.62082028388977,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
UOLBBTYACHLT3NNG,Financial Analyst,North America,2019-06-27 14:01:15,1,FALSE,FALSE,TRUE,TRUE,FALSE,21.7031269073486,11.0257720947266,2.93571424484253,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
3ANE7ONYKBOJCXO4,Financial Analyst,Europe,2019-06-27 14:06:23,3,TRUE,FALSE,FALSE,FALSE,FALSE,1.50898861885071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NZ0UTM8IUL01HVQT,Financial Analyst,Europe,2019-06-27 14:10:13,1,FALSE,FALSE,TRUE,TRUE,TRUE,55.4898822307587,20.7571537494659,4.56350612640381,48.2574460506439,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
1938S7PLJRPOW3LI,Financial Analyst,North America,2019-06-27 14:13:39,2,FALSE,TRUE,TRUE,TRUE,TRUE,17.1160457134247,18.2600510120392,4.0215961933136,77.0809273719788,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
2G8E7UDAH8QM12FP,Financial Analyst,Rest of World,2019-06-27 14:17:07,3,TRUE,FALSE,TRUE,TRUE,TRUE,61.9723834991455,20.3378369808197,2.03722262382507,119.320472240448,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
UV46JB5GE8A9X8BY,Financial Analyst,Europe,2019-06-27 14:31:14,2,FALSE,TRUE,TRUE,TRUE,TRUE,316.612674951553,22.1565146446228,6.75729608535767,88.7940926551819,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
HCRKWQQBSN8ZXHEN,Financial Analyst,Rest of World,2019-06-27 14:27:04,1,FALSE,FALSE,FALSE,FALSE,FALSE,82.5621614456177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OZI53OTSSVV9SSS1,Financial Analyst,North America,2019-06-27 14:36:41,4,TRUE,TRUE,TRUE,TRUE,TRUE,34.9291200637817,15.0212080478668,2.91861295700073,131.17321228981,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
HJI5X74P8PY9GX67,Financial Analyst,Europe,2019-06-27 14:38:52,1,FALSE,FALSE,TRUE,TRUE,TRUE,40.9564616680145,31.8114235401154,2.60961747169495,124.068320512772,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0
BJLKBXU6GRMCTL6X,Portfolio Manager,Rest of World,2019-06-27 14:44:24,3,TRUE,FALSE,TRUE,TRUE,TRUE,60.1907820701599,19.8739023208618,2.26880741119385,87.7337992191315,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0
9K6DM3TDGRFPC2SD,Financial Analyst,North America,2019-06-27 14:46:45,1,FALSE,FALSE,TRUE,TRUE,TRUE,28.721907377243,15.3832309246063,2.13866138458252,57.9362859725952,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
PTT1SQ7K31198V28,Financial Analyst,Europe,2019-06-27 14:54:50,4,TRUE,TRUE,TRUE,TRUE,TRUE,29.1518728733063,23.3186893463135,0.936034917831421,100.839349508286,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0
EPLSIHJOY5ZTKY5D,Financial Analyst,North America,2019-06-27 15:01:31,3,TRUE,FALSE,TRUE,TRUE,TRUE,15.4537267684937,4.98083686828613,1.08032703399658,62.6935255527496,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
169I6E5S31WL0KFE,Financial Analyst,Europe,2019-06-27 15:07:37,2,FALSE,TRUE,TRUE,TRUE,TRUE,19.9616892337799,69.6300871372223,3.30701494216919,150.566066980362,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
9911FDO3KKBTZF5B,Portfolio Manager,North America,2019-06-27 15:11:42,1,FALSE,FALSE,TRUE,TRUE,TRUE,29.2960660457611,24.4970650672913,4.08802795410156,144.193179130554,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
910TYNRJ0Q6Y0ZN2,Portfolio Manager,Europe,2019-06-27 15:10:26,2,FALSE,TRUE,TRUE,TRUE,TRUE,29.7904388904572,18.3216993808746,3.85088706016541,44.6398704051971,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0
QDY59E57S6JGFR2Y,Portfolio Manager,North America,2019-06-27 15:12:50,4,TRUE,TRUE,TRUE,TRUE,TRUE,20.9435329437256,14.1401119232178,2.5781717300415,70.0284206867218,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
705HJOXF4OHOLDWE,Portfolio Manager,Europe,2019-06-27 15:15:25,3,TRUE,FALSE,TRUE,TRUE,TRUE,19.5301940441132,21.0424754619598,4.18308901786804,96.2141606807709,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0
8PVQ4FIGWVRJE1EQ,Financial Analyst,North America,2019-06-27 15:18:48,2,FALSE,TRUE,TRUE,TRUE,TRUE,44.7865679264069,13.9040455818176,1.68612122535706,134.798573493958,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
WBKKYOZ2CZTWBCFS,Financial Analyst,Europe,2019-06-27 15:20:57,3,TRUE,FALSE,TRUE,TRUE,TRUE,68.9557366371155,21.9490585327148,3.56851696968079,97.003947019577,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0
